date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:10:21	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-61f2947c3b39c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:21	13276/13276	---M-Z	200	added ('OK')	font/woff2	etag:%2233dc-61f2947c3c33c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:21	16276/16276	---M-Z	200	added ('OK')	font/woff	etag:%223f94-61f2947c3c33c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:22	33736/33736	---M-Z	200	added ('OK')	font/ttf	etag:%2283c8-61f2947c3c33c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:22	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-61f2947c3b39c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:22	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-61f2947c3d2dc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:22	215884/215884	---MC-	503	error ('Service%20Unavailable')	text/html	etag:%227764a8be9885b575602d02bf004d0057%22	https://www.afci-formation.fr/lievin-4/feed/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/lievin-4/feed/index.html	(from https://www.afci-formation.fr/feed/)
10:10:22	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-61f2947c3d2dc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:23	78196/78196	---MCZ	200	added ('OK')	font/woff2	etag:%2213174-61f2947c401bc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:23	101652/101652	---MCZ	200	added ('OK')	font/woff	etag:%2218d14-61f2947c401bc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:23	202744/202744	---MCZ	200	added ('OK')	font/ttf	etag:%22317f8-61f2947c401bc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:24	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e05cf-61f2947c3f21c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:25	532577/532577	---MCZ	200	added ('OK')	image/jpeg	etag:%2282061-5cfcac179dfdc-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2021/11/colleagues-studying-together-for-an-exam-scaled.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2021/11/colleagues-studying-together-for-an-exam-scaled.jpg	(from https://www.afci-formation.fr/qui-sommes-nous/)
10:10:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Sep%202024%2008:10:26%20GMT	https://www.afci-formation.fr/?elementor_library=maintenance	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/index92dc.html	(from https://www.afci-formation.fr/?p=37011)
10:10:26	2496/2496	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:27%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fqui-sommes-nous%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed19fc.json	(from https://www.afci-formation.fr/qui-sommes-nous/)
10:10:27	2673/2673	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:28%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fqui-sommes-nous%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed12b2	(from https://www.afci-formation.fr/qui-sommes-nous/)
10:10:27	81173/81173	---MCZ	200	added ('OK')	image/png	etag:%2213d15-6201a3425e602-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/Attachment-4.png	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/Attachment-4.png	(from https://www.afci-formation.fr/notre-equipe/)
10:10:29	2391/2391	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:30%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fnotre-equipe%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedac6e.json	(from https://www.afci-formation.fr/notre-equipe/)
10:10:30	2564/2564	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:31%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fnotre-equipe%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed184f	(from https://www.afci-formation.fr/notre-equipe/)
10:10:30	139717/139717	---MCZ	200	added ('OK')	image/jpeg	etag:%22221c5-61fa4a0b711c8-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/logo_white_background-scaled.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/logo_white_background-scaled.jpg	(from https://www.afci-formation.fr/form-e-lcms/)
10:10:32	2388/2388	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:32%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fform-e-lcms%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed0caf.json	(from https://www.afci-formation.fr/form-e-lcms/)
10:10:33	2561/2561	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:34%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fform-e-lcms%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embeddfae	(from https://www.afci-formation.fr/form-e-lcms/)
10:10:33	41641/41641	---M-Z	200	added ('OK')	image/jpeg	etag:%22a2a9-61fa4a0bdc888-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/logo_white_background-1024x329.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/logo_white_background-1024x329.jpg	(from https://www.afci-formation.fr/nos-outils-pedagogiques/)
10:10:35	2472/2472	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:35%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fnos-outils-pedagogiques%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed54cd.json	(from https://www.afci-formation.fr/nos-outils-pedagogiques/)
10:10:36	2645/2645	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:37%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fnos-outils-pedagogiques%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedf1b3	(from https://www.afci-formation.fr/nos-outils-pedagogiques/)
10:10:37	103724/103724	---MCZ	200	added ('OK')	image/jpeg	etag:%221952c-5d007af9a9bc6-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2021/11/9814-1024x744.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2021/11/9814-1024x744.jpg	(from https://www.afci-formation.fr/nos-partenaires/)
10:10:38	2398/2398	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:39%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fnos-partenaires%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed9db8.json	(from https://www.afci-formation.fr/nos-partenaires/)
10:10:39	2571/2571	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:40%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fnos-partenaires%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedcec2	(from https://www.afci-formation.fr/nos-partenaires/)
10:10:39	484651/484651	---MCZ	200	added ('OK')	image/jpeg	etag:%227652b-61f2c7bbbad71-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/pillow-bed-with-light-lamp-1-scaled.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/pillow-bed-with-light-lamp-1-scaled.jpg	(from https://www.afci-formation.fr/toutesnosformations/)
10:10:41	2580/2580	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:41%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftoutesnosformations%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedfbd8.json	(from https://www.afci-formation.fr/toutesnosformations/)
10:10:42	2753/2753	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:43%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftoutesnosformations%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed9bb3	(from https://www.afci-formation.fr/toutesnosformations/)
10:10:44	2601/2601	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:44%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Femployee-detage-en-hotellerie-2%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedc458.json	(from https://www.afci-formation.fr/employee-detage-en-hotellerie-2/)
10:10:45	2771/2771	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:46%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Femployee-detage-en-hotellerie-2%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedd81f	(from https://www.afci-formation.fr/employee-detage-en-hotellerie-2/)
10:10:47	2606/2606	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:47%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-gouvernante-en-hotellerie%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embeda4ec.json	(from https://www.afci-formation.fr/tp-gouvernante-en-hotellerie/)
10:10:49	2778/2778	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:49%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-gouvernante-en-hotellerie%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedc868	(from https://www.afci-formation.fr/tp-gouvernante-en-hotellerie/)
10:10:49	29445/29445	---M-Z	200	added ('OK')	image/jpeg	etag:%227305-5e4b07808c795-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2022/07/receptionists-gaeeb04345_640.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2022/07/receptionists-gaeeb04345_640.jpg	(from https://www.afci-formation.fr/tp-receptionniste-en-hotellerie/)
10:10:51	2594/2594	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:51%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-receptionniste-en-hotellerie%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedb897.json	(from https://www.afci-formation.fr/tp-receptionniste-en-hotellerie/)
10:10:53	2764/2764	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:53%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-receptionniste-en-hotellerie%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed551c	(from https://www.afci-formation.fr/tp-receptionniste-en-hotellerie/)
10:10:53	53699/53699	---M-Z	200	added ('OK')	image/jpeg	etag:%22d1c3-5e4b148a5669a-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2022/07/restaurant-g38feda1ed_640.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2022/07/restaurant-g38feda1ed_640.jpg	(from https://www.afci-formation.fr/acces-a-la-qualification-metiers-de-lhotellerie-restauration/)
10:10:55	2909/2909	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:55%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Facces-a-la-qualification-metiers-de-lhotellerie-restauration%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed2dba.json	(from https://www.afci-formation.fr/acces-a-la-qualification-metiers-de-lhotellerie-restauration/)
10:10:56	3078/3078	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:10:57%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Facces-a-la-qualification-metiers-de-lhotellerie-restauration%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed2dea	(from https://www.afci-formation.fr/acces-a-la-qualification-metiers-de-lhotellerie-restauration/)
10:10:56	29519/29519	---M-Z	200	added ('OK')	image/jpeg	etag:%22734f-5e49fe9c391ee-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2022/07/bar-g4ae18eee8_640.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2022/07/bar-g4ae18eee8_640.jpg	(from https://www.afci-formation.fr/bts-mhr/)
10:10:58	2462/2462	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:10:59%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fbts-mhr%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embede7d5.json	(from https://www.afci-formation.fr/bts-mhr/)
10:11:00	2638/2638	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:11:01%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fbts-mhr%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embede6eb	(from https://www.afci-formation.fr/bts-mhr/)
10:11:01	396297/396297	---MCZ	200	added ('OK')	image/jpeg	etag:%2260c09-61f7cf90df29b-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/pexels-ron-lach-8921579-scaled.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/pexels-ron-lach-8921579-scaled.jpg	(from https://www.afci-formation.fr/service-en-restaurant/)
10:11:02	2486/2486	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:11:03%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fservice-en-restaurant%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed8cad.json	(from https://www.afci-formation.fr/service-en-restaurant/)
10:11:04	2658/2658	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:11:04%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fservice-en-restaurant%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed6f80	(from https://www.afci-formation.fr/service-en-restaurant/)
10:11:04	730591/730591	---MCZ	200	added ('OK')	image/jpeg	etag:%22b25df-61f7d09e0b5d7-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/pexels-olgalioncat-7245482-scaled.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/pexels-olgalioncat-7245482-scaled.jpg	(from https://www.afci-formation.fr/tp-agent-de-r/)
10:11:06	2503/2503	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:11:06%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-agent-de-r%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed92d3.json	(from https://www.afci-formation.fr/tp-agent-de-r/)
10:11:07	2677/2677	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:11:08%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-agent-de-r%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed434b	(from https://www.afci-formation.fr/tp-agent-de-r/)
10:11:08	339141/339141	---MCZ	200	added ('OK')	image/jpeg	etag:%2252cc5-5cef0b65c355c-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2021/10/michael-browning-MtqG1lWcUw0-unsplash-scaled.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2021/10/michael-browning-MtqG1lWcUw0-unsplash-scaled.jpg	(from https://www.afci-formation.fr/tp-cuisinier/)
10:11:09	2473/2473	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:11:10%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-cuisinier%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedfc62.json	(from https://www.afci-formation.fr/tp-cuisinier/)
10:11:11	2642/2642	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:11:11%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Ftp-cuisinier%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedcff4	(from https://www.afci-formation.fr/tp-cuisinier/)
10:11:11	1724020/1724020	---MCZ	200	added ('OK')	image/jpeg	etag:%221a4e74-61f19dc8b2656-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/2149233685.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/2149233685.jpg	(from https://www.afci-formation.fr/elementor-32313/)
10:11:12	2451/2451	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:11:13%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Felementor-32313%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed15f8.json	(from https://www.afci-formation.fr/elementor-32313/)
10:11:14	2621/2621	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:11:14%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Felementor-32313%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed035e	(from https://www.afci-formation.fr/elementor-32313/)
10:11:14	318344/318344	---MCZ	200	added ('OK')	image/jpeg	etag:%224db88-61f7d78c57c24-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/pexels-pixabay-461431.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/pexels-pixabay-461431.jpg	(from https://www.afci-formation.fr/cap_patisserie/)
10:11:15	2497/2497	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:11:16%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fcap_patisserie%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed8017.json	(from https://www.afci-formation.fr/cap_patisserie/)
10:11:17	2667/2667	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:11:18%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Fcap_patisserie%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedb6e9	(from https://www.afci-formation.fr/cap_patisserie/)
10:11:17	344101/344101	---MCZ	200	added ('OK')	image/jpeg	etag:%2254025-61f7d06b483f8-gzip%22	https://www.afci-formation.fr/wp-content/uploads/2024/08/pexels-marketingtuig-66639-scaled.jpg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/uploads/2024/08/pexels-marketingtuig-66639-scaled.jpg	(from https://www.afci-formation.fr/cap-cuisine/)
